,item_nbr,sku,brand,pos_qty,pos_sales,Date
19396,7904578,2004138,Specialty,0,0.0,2024-04-26
19142,2600654,1222393,Enfamil,0,0.0,2024-04-26
20648,551351549,2039733,Enfamil,0,0.0,2024-04-26
19395,2674007,1187179,Enfagrow,0,0.0,2024-04-26
19383,578767985,2050880,Enfamil,0,0.0,2024-04-26
19377,2663566,2015919,Enfagrow,0,0.0,2024-04-26
20647,550370989,2005349,Enfamil,0,0.0,2024-04-26
20646,260008072,1259973,Enfamil,0,0.0,2024-04-26
19344,579156271,3208434,Enfamil,0,0.0,2024-04-26
19331,260089490,2039732,Enfamil,0,0.0,2024-04-26
19332,570542832,2033125,Enfagrow,0,0.0,2024-04-26
19110,574444649,2053275,Enfamil,0,0.0,2024-04-26
19149,579134591,3180081,Enfagrow,0,0.0,2024-04-26
20681,4022946,1180725,Vitamins,0,0.0,2024-04-26
19429,2639058,2026655,Enfagrow,0,0.0,2024-04-26
19476,550911232,2005272,Enfagrow,0,0.0,2024-04-26
18487,550010759,2032500,Specialty,0,0.0,2024-04-26
25271,567284246,3142820,Enfamil,-1,-40.84,2024-04-26
19264,2679139,3127349,Enfamil,0,0.0,2024-04-26
20510,653461203,3179882,Vitamins,0,0.0,2024-04-26
18486,7904557,2004137,Enfamil,0,0.0,2024-04-26
19174,555113173,,Vitamins,0,0.0,2024-04-26
19475,2619642,1191879,Enfamil,0,0.0,2024-04-26
20521,595831550,3192023,Enfamil,0,0.0,2024-04-26
20529,552913485,1282192,Specialty,0,0.0,2024-04-26
20530,555621390,2039209,Enfagrow,0,0.0,2024-04-26
18477,552530705,2020043,Enfamil,0,0.0,2024-04-26
20692,550370997,2040270,Enfamil,0,0.0,2024-04-26
19459,553852062,,Enfagrow,0,0.0,2024-04-26
19458,552530583,2019906,Enfamil,0,0.0,2024-04-26
19457,550265659,2005272,Enfagrow,0,0.0,2024-04-26
20691,7900525,,Enfamil,0,0.0,2024-04-26
19277,550700335,1263203,Specialty,0,0.0,2024-04-26
18435,552070232,2040279,Enfamil,0,0.0,2024-04-26
19287,551355450,1214865,Specialty,0,0.0,2024-04-26
19109,567251274,,Enfamil,0,0.0,2024-04-26
19431,574258298,2050961,Specialty,0,0.0,2024-04-26
19299,550090870,,Enfamil,0,0.0,2024-04-26
19430,260097016,,Enfamil,0,0.0,2024-04-26
19150,582586493,2055320,Enfagrow,0,0.0,2024-04-26
20503,551504297,1222396,Specialty,0,0.0,2024-04-26
18768,2684428,1249683,Enfamil,0,0.0,2024-04-26
20297,260085788,2041777,Enfamil,0,0.0,2024-04-26
18535,554444387,2031758,Enfamil,0,0.0,2024-04-26
19795,567213433,3173307,Enfamil,0,0.0,2024-04-26
18844,2684529,1253140,Enfamil,0,0.0,2024-04-26
18845,550911233,2005273,Enfagrow,0,0.0,2024-04-26
20033,2666922,1155767,Specialty,0,0.0,2024-04-26
20044,551504298,1214865,Specialty,0,0.0,2024-04-26
18846,553049346,2023787,Enfagrow,0,0.0,2024-04-26
18702,551504296,1249594,Specialty,0,0.0,2024-04-26
19782,576836955,2039900,Enfagrow,0,0.0,2024-04-26
19781,567284250,2044704,Enfamil,0,0.0,2024-04-26
20057,260096988,1249569,Enfamil,0,0.0,2024-04-26
20058,260097023,2039734,Enfamil,0,0.0,2024-04-26
18847,563816845,2051562,Enfamil,0,0.0,2024-04-26
19769,552322089,2018523,Enfamil,0,0.0,2024-04-26
20073,2679147,2040270,Enfamil,0,0.0,2024-04-26
20074,552070233,2019912,Enfamil,0,0.0,2024-04-26
20081,551726319,2011692,Vitamins,0,0.0,2024-04-26
19744,567213432,2044768,Enfamil,0,0.0,2024-04-26
19678,551355443,2026655,Enfagrow,0,0.0,2024-04-26
20144,567213440,2044711,Enfamil,0,0.0,2024-04-26
20143,551255182,2016257,Enfamil,0,0.0,2024-04-26
19690,554219549,2026159,Enfagrow,0,0.0,2024-04-26
18884,554406520,2031755,Enfamil,0,0.0,2024-04-26
20128,555139537,2033873,Enfamil,0,0.0,2024-04-26
20018,567626962,2040672,Enfamil,0,0.0,2024-04-26
18883,552417605,1215247,Enfamil,0,0.0,2024-04-26
18679,2612326,1014853,Specialty,0,0.0,2024-04-26
20105,550370995,2004827,Specialty,0,0.0,2024-04-26
20104,260097051,2040258,Enfamil,0,0.0,2024-04-26
19736,260004728,1263204,Enfamil,0,0.0,2024-04-26
18693,653232226,2048589,Specialty,0,0.0,2024-04-26
19743,551355502,2016259,Enfamil,0,0.0,2024-04-26
19722,575182521,3180085,Enfamil,0,0.0,2024-04-26
20017,550747800,1158653,Enfamil,0,0.0,2024-04-26
18832,553638511,2026159,Enfagrow,0,0.0,2024-04-26
18831,550370990,2005272,Enfagrow,0,0.0,2024-04-26
19855,550370994,2004828,Enfamil,0,0.0,2024-04-26
19871,554444389,2031755,Enfamil,0,0.0,2024-04-26
19937,551620302,2017043,Enfamil,0,0.0,2024-04-26
19936,550265657,2005273,Enfagrow,0,0.0,2024-04-26
19877,260006352,2039733,Enfamil,0,0.0,2024-04-26
19922,7900567,2026652,Enfagrow,0,0.0,2024-04-26
19854,2659712,1184780,Enfamil,0,0.0,2024-04-26
19878,575487801,2052784,Enfamil,0,0.0,2024-04-26
19907,551255183,2016259,Enfamil,0,0.0,2024-04-26
19906,550415239,2004821,Enfamil,0,0.0,2024-04-26
19899,552070234,2019541,Enfamil,0,0.0,2024-04-26
18767,2674014,1187180,Enfagrow,0,0.0,2024-04-26
19889,580066570,,Enfamil,0,0.0,2024-04-26
19888,555219821,,Enfamil,0,0.0,2024-04-26
19879,585597737,,Enfamil,0,0.0,2024-04-26
18665,260008058,2026652,Enfagrow,0,0.0,2024-04-26
18789,550415229,2004820,Enfamil,0,0.0,2024-04-26
19845,550265660,2039763,Enfamil,0,0.0,2024-04-26
20006,580105192,3188852,Enfagrow,0,0.0,2024-04-26
20005,554406522,2031757,Enfamil,0,0.0,2024-04-26
19817,580791374,3125933,Enfamil,0,0.0,2024-04-26
18822,558181554,2041779,Enfamil,0,0.0,2024-04-26
19995,578744633,1014853,Specialty,0,0.0,2024-04-26
18806,552070235,2022326,Specialty,0,0.0,2024-04-26
19846,552913494,1282194,Specialty,0,0.0,2024-04-26
18805,7900553,1249594,Specialty,0,0.0,2024-04-26
19204,566090436,2039832,Enfagrow,0,0.0,2024-04-26
19961,653232521,3180082,Enfamil,0,0.0,2024-04-26
19836,260097009,1154333,Enfamil,0,0.0,2024-04-26
19954,578192283,2050961,Specialty,0,0.0,2024-04-26
19953,2676246,1014853,Specialty,0,0.0,2024-04-26
18790,552264883,,Specialty,0,0.0,2024-04-26
18742,550370991,2005273,Enfagrow,0,0.0,2024-04-26
20164,260097037,2039637,Enfamil,0,0.0,2024-04-26
20165,551726320,2011692,Vitamins,0,0.0,2024-04-26
20166,595588949,,Enfagrow,0,0.0,2024-04-26
19001,567284244,3125595,Enfamil,0,0.0,2024-04-26
18597,555115354,3158116,Enfagrow,0,0.0,2024-04-26
20298,555740187,2033125,Enfagrow,0,0.0,2024-04-26
18598,555219812,2033125,Enfagrow,0,0.0,2024-04-26
18769,552417566,2022326,Specialty,0,0.0,2024-04-26
19605,2698599,1154333,Enfamil,0,0.0,2024-04-26
20310,260097044,1249683,Vitamins,0,0.0,2024-04-26
19606,567284254,2044769,Enfamil,0,0.0,2024-04-26
18610,2667014,1158653,Enfamil,0,0.0,2024-04-26
18611,2684314,1249570,Enfamil,0,0.0,2024-04-26
18977,555139538,2033874,Enfagrow,0,0.0,2024-04-26
18976,552530587,2019906,Enfamil,0,0.0,2024-04-26
18975,550370993,2039832,Enfagrow,0,0.0,2024-04-26
24122,555219829,,Enfagrow,0,0.0,2024-04-26
18978,593015359,3119481,Vitamins,0,0.0,2024-04-26
20277,553852075,,Enfagrow,0,0.0,2024-04-26
19588,567284247,2048566,Enfamil,0,0.0,2024-04-26
20320,260008065,1258554,Enfamil,0,0.0,2024-04-26
19537,551246690,2016104,Enfamil,0,0.0,2024-04-26
19538,567213430,2044709,Enfamil,0,0.0,2024-04-26
20374,551246688,2016106,Enfamil,0,0.0,2024-04-26
20359,260097030,2039732,Enfamil,0,0.0,2024-04-26
19554,574444648,2053268,Enfamil,0,0.0,2024-04-26
19555,574875483,2050728,Enfamil,0,0.0,2024-04-26
19587,557655376,2052095,Enfagrow,0,0.0,2024-04-26
18555,552913502,1222438,Specialty,0,0.0,2024-04-26
20343,553638512,2026160,Enfagrow,0,0.0,2024-04-26
19583,260096995,1222393,Enfamil,0,0.0,2024-04-26
20333,2698620,1157456,Enfamil,0,0.0,2024-04-26
19584,550370988,2039900,Enfagrow,0,0.0,2024-04-26
19585,552205720,2011692,Vitamins,0,0.0,2024-04-26
19586,553695178,2026160,Enfagrow,0,0.0,2024-04-26
19556,576905993,3168592,Specialty,0,0.0,2024-04-26
19050,260008030,1249687,Enfamil,0,0.0,2024-04-26
18623,550265656,2039900,Enfagrow,0,0.0,2024-04-26
20257,563817773,3125594,Enfamil,0,0.0,2024-04-26
22577,578768044,2047244,Specialty,0,0.0,2024-04-26
18936,585597735,,Enfamil,0,0.0,2024-04-26
18649,585731258,1281334,Specialty,0,0.0,2024-04-26
20199,567213436,3180083,Enfamil,0,0.0,2024-04-26
20198,550415236,2004813,Enfamil,0,0.0,2024-04-26
20197,550265662,2004827,Specialty,0,0.0,2024-04-26
20209,260008051,1258512,Enfagrow,0,0.0,2024-04-26
19635,552530579,,Enfamil,0,0.0,2024-04-26
18934,574928439,,Enfagrow,0,0.0,2024-04-26
19643,567213431,2044707,Enfamil,0,0.0,2024-04-26
18933,554261570,2038264,Enfamil,0,0.0,2024-04-26
19652,562987495,2039211,Enfagrow,0,0.0,2024-04-26
19663,551355488,2016104,Enfamil,0,0.0,2024-04-26
18892,260006345,2040258,Enfamil,0,0.0,2024-04-26
18935,583919567,3123461,Vitamins,0,0.0,2024-04-26
18624,553813984,1118909,Specialty,0,0.0,2024-04-26
20210,260097002,1249570,Enfamil,0,0.0,2024-04-26
18634,555221008,2039209,Enfagrow,0,0.0,2024-04-26
20256,550342754,2004137,Enfamil,0,0.0,2024-04-26
20255,2659719,1184781,Enfamil,0,0.0,2024-04-26
18956,554219550,2026160,Enfagrow,0,0.0,2024-04-26
20244,653232229,2048589,Specialty,0,0.0,2024-04-26
20243,567284248,2044694,Enfamil,0,0.0,2024-04-26
18947,553695177,,Enfagrow,0,0.0,2024-04-26
18945,550342753,2040264,Enfamil,0,0.0,2024-04-26
18946,551355436,2015919,Enfagrow,0,0.0,2024-04-26
20234,552530576,2022326,Enfamil,0,0.0,2024-04-26
19622,550370992,2039763,Enfamil,0,0.0,2024-04-26
18633,260029332,2039898,Enfagrow,0,0.0,2024-04-26
20220,550265664,2004828,Enfamil,0,0.0,2024-04-26
20219,260008044,2015919,Enfagrow,0,0.0,2024-04-26
19623,554228280,2038264,Enfamil,0,0.0,2024-04-26
20235,554444385,2031754,Enfamil,0,0.0,2024-04-26
18743,551355509,2016257,Enfamil,0,0.0,2024-04-26
15019,567213437,2044694,Enfamil,5,1028.61,2024-04-26
14722,567213441,2044859,Enfamil,12,862.92,2024-04-26
14058,557655333,2039738,Enfagrow,212,6794.69,2024-04-26
13388,567284253,3180082,Enfamil,4450,43827.57,2024-04-26
14968,567213429,2044708,Enfamil,6,1319.58,2024-04-26
14964,580066572,,Enfamil,6,263.58,2024-04-26
14952,552530590,2020391,Enfamil,6,935.58,2024-04-26
15462,595836652,,Enfagrow,1,131.93,2024-04-26
13184,260006317,3271279,Enfamil,7933,308000.48,2024-04-26
13044,557655356,2051562,Enfamil,14097,420633.64,2024-04-26
12956,567284252,3263944,Enfamil,17147,803400.9,2024-04-26
13544,582113539,3180047,Vitamins,3602,31781.35,2024-04-26
14212,4009934,1014875,Vitamins,123,908.72,2024-04-26
14857,567213439,3172817,Enfamil,8,1607.87,2024-04-26
14852,567213435,2044678,Enfamil,8,1484.64,2024-04-26
13580,574258297,2050880,Enfamil,3398,40165.3,2024-04-26
14847,567284245,3172817,Enfamil,8,402.83,2024-04-26
14436,584854468,3208437,Enfamil,33,412.88,2024-04-26
14006,650169853,3267532,Enfamil,534,35303.02,2024-04-26
14443,567294751,2044708,Enfamil,32,1753.72,2024-04-26
13527,567284242,3198879,Enfamil,3668,190758.58,2024-04-26
14273,584854469,3268271,Enfamil,90,942.64,2024-04-26
14145,4007437,1253339,Vitamins,147,1279.9,2024-04-26
14143,4001206,1014867,Vitamins,148,1257.95,2024-04-26
13205,652513659,3189345,Enfagrow,7408,222494.55,2024-04-26
14337,4001213,1014879,Vitamins,58,458.98,2024-04-26
14333,581615953,3123461,Vitamins,60,1316.38,2024-04-26
15185,562987487,2039770,Enfamil,3,395.79,2024-04-26
15181,584727078,3192255,Enfamil,3,189.0,2024-04-26
15180,595520107,,Enfamil,3,539.79,2024-04-26
15261,577723571,2051716,Enfamil,2,311.86,2024-04-26
15264,595589032,3188849,Enfagrow,2,111.86,2024-04-26
15268,260097058,2014836,Enfamil,2,311.86,2024-04-26
15281,550265663,3204864,Enfamil,2,43.96,2024-04-26
14815,584727077,3172819,Enfamil,9,414.0,2024-04-26
15170,577723574,2051717,Enfamil,3,660.99,2024-04-26
13608,7904550,3179305,Enfamil,3321,63036.51,2024-04-26
14086,578767986,2044905,Enfamil,173,1716.16,2024-04-26
12998,554228279,3204863,Enfamil,15535,198802.71,2024-04-26
13604,7904452,3204862,Specialty,3328,32986.52,2024-04-26
13422,567284249,2051531,Enfamil,4253,42079.74,2024-04-26
12991,567284251,3179307,Enfamil,15729,185801.5,2024-04-26
15109,551504295,1222396,Specialty,4,303.24,2024-04-26
15107,552913481,1282186,Specialty,4,284.56,2024-04-26
15090,550357967,2014859,Enfamil,4,623.72,2024-04-26
15286,552913489,1282188,Specialty,2,23.36,2024-04-26
14780,552770108,2004540,Enfamil,10,399.3,2024-04-26
13382,552068777,3209701,Enfamil,4469,173683.49,2024-04-26
12904,557655345,3125594,Enfamil,19466,639000.72,2024-04-26
13357,555115349,3158115,Enfagrow,4615,64277.81,2024-04-26
13555,260004735,3180902,Enfamil,3540,137281.44,2024-04-26
14581,554261579,2038262,Enfamil,20,1558.2,2024-04-26
13144,569043057,3264230,Enfamil,9593,333236.67,2024-04-26
14565,570543834,2039209,Enfagrow,21,292.32,2024-04-26
14744,562987491,2039769,Enfamil,11,1319.23,2024-04-26
13662,582113540,3180063,Vitamins,2928,25715.84,2024-04-26
13097,567284243,3192028,Enfamil,11847,447583.17,2024-04-26
14522,578192284,,Enfamil,24,1145.52,2024-04-26
13961,587572923,3168591,Specialty,899,40002.08,2024-04-26
14676,574258299,3173463,Enfamil,14,797.44,2024-04-26
13951,652513690,3189347,Enfagrow,935,27932.54,2024-04-26
13884,574258300,3173309,Enfamil,1179,45654.7,2024-04-26
13158,571563522,3168592,Specialty,9093,271233.15,2024-04-26
13470,587572922,3170182,Enfagrow,3965,130931.27,2024-04-26
13902,650146549,3219261,Enfamil,1091,76345.0,2024-04-26
23410,551255182,2016257,Enfamil,0,0.0,2024-05-03
23228,550342753,2040264,Enfamil,0,0.0,2024-05-03
13204,260006317,3271279,Enfamil,7413,287663.14,2024-05-03
23229,574444648,2053268,Enfamil,0,0.0,2024-05-03
24157,260097044,1249683,Vitamins,0,0.0,2024-05-03
24158,574928439,,Enfagrow,0,0.0,2024-05-03
22277,554444391,2031757,Enfamil,0,0.0,2024-05-03
14147,4007437,1253339,Vitamins,147,1278.78,2024-05-03
23487,260008058,2026652,Enfagrow,0,0.0,2024-05-03
15049,260097058,2014836,Enfamil,5,779.65,2024-05-03
23486,550265659,2005272,Enfagrow,0,0.0,2024-05-03
22941,552913502,1222438,Specialty,0,0.0,2024-05-03
24072,2663566,2015919,Enfagrow,0,0.0,2024-05-03
22942,260008065,1258554,Enfamil,0,0.0,2024-05-03
22943,575182522,2050728,Enfamil,0,0.0,2024-05-03
23340,260008037,1249569,Enfamil,0,0.0,2024-05-03
14996,567213435,2044678,Enfamil,6,1108.79,2024-05-03
22922,567213432,2044768,Enfamil,0,0.0,2024-05-03
23076,555139538,2033874,Enfagrow,0,0.0,2024-05-03
23017,558181554,2041779,Enfamil,0,0.0,2024-05-03
13823,650146549,3219261,Enfamil,1472,102931.61,2024-05-03
24171,260097002,1249570,Enfamil,0,0.0,2024-05-03
24170,574875483,2050728,Enfamil,0,0.0,2024-05-03
14545,578192284,,Enfamil,23,1102.39,2024-05-03
24046,574444649,2053275,Enfamil,0,0.0,2024-05-03
15182,567284245,3172817,Enfamil,3,152.96,2024-05-03
24047,551504298,1214865,Specialty,0,0.0,2024-05-03
13351,567284249,2051531,Enfamil,4676,46152.4,2024-05-03
23252,580066576,,Enfamil,0,0.0,2024-05-03
23087,574190080,2050841,Enfamil,0,0.0,2024-05-03
22464,553638511,2026159,Enfagrow,0,0.0,2024-05-03
24159,567213434,2044710,Enfamil,0,0.0,2024-05-03
23768,551355495,2016106,Enfamil,0,0.0,2024-05-03
13607,7904550,3179305,Enfamil,3325,63011.09,2024-05-03
22906,2639058,2026655,Enfagrow,0,0.0,2024-05-03
22907,585597737,,Enfamil,0,0.0,2024-05-03
23500,2647043,1247986,Enfamil,0,0.0,2024-05-03
22908,553852062,,Enfagrow,0,0.0,2024-05-03
24056,553638512,2026160,Enfagrow,0,0.0,2024-05-03
23499,260008030,1249687,Enfamil,0,0.0,2024-05-03
13606,7904452,3204862,Specialty,3325,32849.87,2024-05-03
22307,581623211,3186640,Enfamil,0,0.0,2024-05-03
15130,552530590,2020391,Enfamil,4,623.72,2024-05-03
15148,550357967,2014859,Enfamil,4,623.72,2024-05-03
23475,562987495,2039211,Enfagrow,0,0.0,2024-05-03
14186,4009934,1014875,Vitamins,131,939.7,2024-05-03
22958,585597735,,Enfamil,0,0.0,2024-05-03
23038,2679139,3127349,Enfamil,0,0.0,2024-05-03
23031,575487801,2052784,Enfamil,0,0.0,2024-05-03
23705,550370992,2039763,Enfamil,0,0.0,2024-05-03
23706,567251274,,Enfamil,0,0.0,2024-05-03
23030,574258295,2050879,Enfamil,0,0.0,2024-05-03
14829,551504295,1222396,Specialty,9,674.7,2024-05-03
23432,555113173,,Vitamins,0,0.0,2024-05-03
22390,585597736,,Enfamil,0,0.0,2024-05-03
22391,575487841,2051716,Enfamil,0,0.0,2024-05-03
23431,566090436,2039832,Enfagrow,0,0.0,2024-05-03
23029,653461203,3179882,Vitamins,0,0.0,2024-05-03
23748,552913498,1215245,Specialty,0,0.0,2024-05-03
23430,552417566,2022326,Specialty,0,0.0,2024-05-03
22403,554444389,2031755,Enfamil,0,0.0,2024-05-03
22404,260089490,2039732,Enfamil,0,0.0,2024-05-03
14797,567213441,2044859,Enfamil,10,719.1,2024-05-03
14794,584727078,3192255,Enfamil,10,630.0,2024-05-03
14792,584727077,3172819,Enfamil,10,500.42,2024-05-03
25035,575487842,3173463,Enfamil,0,0.0,2024-05-03
22563,551504296,1249594,Specialty,0,0.0,2024-05-03
22562,580066570,,Enfamil,0,0.0,2024-05-03
22424,550415229,2004820,Enfamil,0,0.0,2024-05-03
23722,260097051,2040258,Enfamil,0,0.0,2024-05-03
14789,552770108,2004540,Enfamil,10,399.3,2024-05-03
23238,550415236,2004813,Enfamil,0,0.0,2024-05-03
24110,554444385,2031754,Enfamil,0,0.0,2024-05-03
14684,562987491,2039769,Enfamil,14,1667.02,2024-05-03
23000,550342754,2004137,Enfamil,0,0.0,2024-05-03
23723,550415232,2004816,Enfamil,0,0.0,2024-05-03
24141,570542832,2033125,Enfagrow,0,0.0,2024-05-03
24140,567213436,3180083,Enfamil,0,0.0,2024-05-03
24073,260006352,2039733,Enfamil,0,0.0,2024-05-03
23061,260097009,1154333,Enfamil,0,0.0,2024-05-03
23060,260096995,1222393,Enfamil,0,0.0,2024-05-03
23411,595589032,3188849,Enfagrow,0,0.0,2024-05-03
22967,567284247,2048566,Enfamil,0,0.0,2024-05-03
22325,260006324,2039734,Enfamil,0,0.0,2024-05-03
14933,567213439,3172817,Enfamil,7,1427.51,2024-05-03
14931,562987487,2039770,Enfamil,7,910.31,2024-05-03
23412,552530576,2022326,Enfamil,0,0.0,2024-05-03
22978,555221008,2039209,Enfagrow,0,0.0,2024-05-03
23413,552070234,2019541,Enfamil,0,0.0,2024-05-03
14926,595836652,,Enfagrow,7,910.31,2024-05-03
23239,567284244,3125595,Enfamil,0,0.0,2024-05-03
22576,260096974,2039898,Enfagrow,0,0.0,2024-05-03
22355,2619642,1191879,Enfamil,0,0.0,2024-05-03
24946,555219829,,Enfagrow,0,0.0,2024-05-03
22356,2684314,1249570,Enfamil,0,0.0,2024-05-03
24121,260029332,2039898,Enfagrow,0,0.0,2024-05-03
13586,574258297,2050880,Enfamil,3375,39849.77,2024-05-03
15202,552913481,1282186,Specialty,3,213.42,2024-05-03
13372,587572922,3170182,Enfagrow,4528,149375.36,2024-05-03
22999,554406522,2031757,Enfamil,0,0.0,2024-05-03
14665,567294751,2044708,Enfamil,15,829.9,2024-05-03
14873,567213437,2044694,Enfamil,8,1677.92,2024-05-03
23329,555139537,2033873,Enfamil,0,0.0,2024-05-03
23677,260097023,2039734,Enfamil,0,0.0,2024-05-03
24484,2679147,2040270,Enfamil,0,0.0,2024-05-03
24270,550370994,2004828,Enfamil,0,0.0,2024-05-03
24269,653232229,2048589,Specialty,0,0.0,2024-05-03
13087,567284243,3192028,Enfamil,12202,460623.48,2024-05-03
24494,7900567,2026652,Enfagrow,0,0.0,2024-05-03
24260,260004728,1263204,Enfamil,0,0.0,2024-05-03
24259,551355502,2016259,Enfamil,0,0.0,2024-05-03
24258,550747862,1263204,Enfamil,0,0.0,2024-05-03
13080,557655345,3125594,Enfamil,12479,409392.44,2024-05-03
13867,574258300,3173309,Enfamil,1246,48262.1,2024-05-03
23638,552205720,2011692,Vitamins,0,0.0,2024-05-03
23300,574876225,2050727,Enfamil,0,0.0,2024-05-03
24519,7900525,,Enfamil,0,0.0,2024-05-03
24526,553695178,2026160,Enfagrow,0,0.0,2024-05-03
13161,569043057,3264230,Enfamil,9005,312356.78,2024-05-03
24527,593015359,3119481,Vitamins,0,0.0,2024-05-03
24529,580791374,3125933,Enfamil,0,0.0,2024-05-03
23301,579134589,3118127,Enfamil,0,0.0,2024-05-03
22808,551726320,2011692,Vitamins,0,0.0,2024-05-03
22809,574258296,2050840,Enfamil,0,0.0,2024-05-03
24541,578192283,2050961,Specialty,0,0.0,2024-05-03
24542,574258298,2050961,Specialty,0,0.0,2024-05-03
15534,567284246,3142820,Enfamil,1,40.84,2024-05-03
24557,553813984,1118909,Specialty,0,0.0,2024-05-03
23310,550540611,2026652,Enfagrow,0,0.0,2024-05-03
15523,579156399,2055320,Enfagrow,1,29.86,2024-05-03
15520,595520107,,Enfamil,1,179.93,2024-05-03
15519,550265663,3204864,Enfamil,1,17.0,2024-05-03
23311,554228280,2038264,Enfamil,0,0.0,2024-05-03
23582,580066572,,Enfamil,0,0.0,2024-05-03
24528,260096981,1155767,Specialty,0,0.0,2024-05-03
22666,552530579,,Enfamil,0,0.0,2024-05-03
22703,554406523,2031754,Enfamil,0,0.0,2024-05-03
22704,260006338,2039637,Enfamil,0,0.0,2024-05-03
23613,555219821,,Enfamil,0,0.0,2024-05-03
24353,553695177,,Enfagrow,0,0.0,2024-05-03
24368,567213431,2044707,Enfamil,0,0.0,2024-05-03
24369,552417605,1215247,Enfamil,0,0.0,2024-05-03
24341,552264883,,Specialty,0,0.0,2024-05-03
24340,7900553,1249594,Specialty,0,0.0,2024-05-03
24391,260085788,2041777,Enfamil,0,0.0,2024-05-03
24392,550265666,2039832,Enfagrow,0,0.0,2024-05-03
23278,2667035,1158655,Enfamil,0,0.0,2024-05-03
24393,550747800,1158653,Enfamil,0,0.0,2024-05-03
24329,2684428,1249683,Enfamil,0,0.0,2024-05-03
24405,2676246,1014853,Specialty,0,0.0,2024-05-03
23277,2674007,1187179,Enfagrow,0,0.0,2024-05-03
24415,260008051,1258512,Enfagrow,0,0.0,2024-05-03
13981,652513690,3189347,Enfagrow,750,22247.16,2024-05-03
13969,587572923,3168591,Specialty,862,38551.39,2024-05-03
23275,550370989,2005349,Enfamil,0,0.0,2024-05-03
22720,578744633,1014853,Specialty,0,0.0,2024-05-03
23604,577723574,2051717,Enfamil,0,0.0,2024-05-03
13653,582113540,3180063,Vitamins,2992,26353.85,2024-05-03
22789,260097030,2039732,Enfamil,0,0.0,2024-05-03
13112,571563522,3168592,Specialty,10996,327816.38,2024-05-03
22790,551355488,2016104,Enfamil,0,0.0,2024-05-03
24288,553852075,,Enfagrow,0,0.0,2024-05-03
24451,551246688,2016106,Enfamil,0,0.0,2024-05-03
24452,2612326,1014853,Specialty,0,0.0,2024-05-03
24460,260008072,1259973,Enfamil,0,0.0,2024-05-03
23603,551355457,1014853,Specialty,0,0.0,2024-05-03
24282,557655376,2052095,Enfagrow,0,0.0,2024-05-03
24281,550265664,2004828,Enfamil,0,0.0,2024-05-03
23276,563817773,3125594,Enfamil,0,0.0,2024-05-03
23510,4022946,1180725,Vitamins,0,0.0,2024-05-03
13413,552068777,3209701,Enfamil,4309,167088.26,2024-05-03
24576,260096988,1249569,Enfamil,0,0.0,2024-05-03
23675,555621397,2033125,Enfagrow,0,0.0,2024-05-03
22855,260097037,2039637,Enfamil,0,0.0,2024-05-03
15309,551504297,1222396,Specialty,2,17.98,2024-05-03
23327,567213440,2044711,Enfamil,0,0.0,2024-05-03
22606,555115354,3158116,Enfagrow,0,0.0,2024-05-03
22605,2698620,1157456,Enfamil,0,0.0,2024-05-03
22604,554406521,2031758,Enfamil,0,0.0,2024-05-03
23531,582586493,2055320,Enfagrow,0,0.0,2024-05-03
23676,575182521,3180085,Enfamil,0,0.0,2024-05-03
24201,553049346,2023787,Enfagrow,0,0.0,2024-05-03
22603,260082771,,Enfamil,0,0.0,2024-05-03
24200,2609072,1161147,Enfagrow,0,0.0,2024-05-03
24199,550911233,2005273,Enfagrow,0,0.0,2024-05-03
24720,551355450,1214865,Specialty,0,0.0,2024-05-03
24694,260016957,2039734,Enfamil,0,0.0,2024-05-03
24721,576836955,2039900,Enfagrow,0,0.0,2024-05-03
